-63,-69,-60,-58,-62,-62,-57,-63,-63,-76,-62,-74,-67,-67,-63
-62,-68,-65,-64,-60,-60,-61,-69,-63,-58,-64,-64,-72,-79,-74
-64,-57,-68,-61,-60,-61,-61,-63,-63,-61,-66,-73,-70,-69,-68
-62,-57,-61,-63,-58,-73,-71,-70,-55,-67,-60,-68,-65,-67,-74
-62,-61,-66,-59,-79,-63,-59,-64,-56,-60,-65,-74,-64,-70,-68
-67,-58,-68,-59,-58,-77,-63,-65,-55,-77,-60,-62,-70,-70,-59
-63,-67,-58,-58,-69,-64,-58,-58,-60,-67,-71,-59,-66,-67,-62
-63,-59,-57,-59,-61,-70,-62,-58,-62,-58,-63,-65,-60,-77,-67
-64,-58,-58,-57,-62,-64,-64,-58,-73,-60,-63,-59,-70,-69,-70
-63,-61,-59,-58,-59,-71,-58,-57,-65,-72,-64,-60,-67,-64,-55
-65,-59,-72,-57,-76,-64,-64,-72,-55,-57,-62,-58,-72,-64,-60
-62,-58,-60,-58,-63,-63,-59,-58,-54,-59,-62,-58,-74,-62,-59
-62,-68,-60,-60,-62,-64,-61,-67,-55,-72,-65,-68,-63,-71,-64
-62,-59,-60,-62,-68,-69,-65,-80,-55,-59,-62,-67,-69,-65,-54
-62,-58,-60,-60,-79,-64,-61,-57,-68,-63,-62,-68,-67,-66,-60
-63,-57,-62,-56,-64,-63,-57,-69,-62,-66,-67,-66,-68,-72,-59
-64,-66,-66,-56,-63,-65,-58,-68,-65,-58,-61,-61,-65,-73,-68
-64,-59,-61,-66,-59,-61,-62,-71,-56,-58,-63,-57,-70,-65,-63
-64,-68,-61,-65,-59,-61,-62,-57,-58,-61,-63,-66,-70,-67,-61
-66,-60,-61,-67,-61,-62,-59,-69,-61,-68,-76,-58,-68,-74,-55
-65,-64,-61,-61,-57,-85,-68,-57,-57,-68,-63,-69,-66,-63,-64
-62,-56,-66,-59,-59,-84,-56,-55,-61,-61,-62,-59,-70,-65,-69
-64,-67,-65,-63,-86,-72,-59,-62,-54,-57,-64,-59,-68,-61,-65
-61,-74,-65,-63,-63,-74,-57,-57,-60,-59,-66,-59,-65,-63,-61
-61,-57,-61,-59,-67,-65,-64,-74,-60,-61,-62,-72,-67,-63,-67
-61,-60,-61,-67,-66,-66,-59,-61,-58,-62,-62,-70,-61,-64,-60
-61,-59,-62,-63,-68,-61,-61,-62,-61,-70,-73,-66,-62,-57,-68
-68,-66,-68,-68,-78,-73,-61,-59,-63,-61,-67,-58,-64,-66,-55
-73,-62,-60,-59,-72,-65,-63,-58,-60,-60,-63,-68,-62,-67,-63
-60,-59,-65,-56,-68,-64,-57,-58,-62,-62,-68,-72,-64,-64,-62
-61,-74,-64,-58,-72,-82,-58,-60,-55,-59,-71,-66,-78,-56,-54
-62,-59,-60,-66,-60,-65,-62,-68,-54,-54,-63,-58,-66,-58,-66
-61,-58,-64,-64,-68,-62,-66,-62,-58,-68,-66,-63,-57,-64,-75
-63,-58,-64,-62,-61,-79,-61,-59,-66,-58,-64,-59,-63,-64,-56
-61,-58,-60,-64,-73,-62,-62,-71,-70,-60,-67,-61,-60,-63,-68
-61,-58,-59,-60,-61,-70,-64,-61,-60,-59,-60,-60,-74,-54,-56
-60,-58,-60,-69,-61,-78,-57,-74,-55,-59,-60,-59,-78,-54,-57
-57,-66,-60,-62,-61,-61,-59,-66,-58,-63,-70,-60,-59,-56,-63
-66,-68,-59,-61,-69,-61,-56,-72,-61,-68,-74,-60,-68,-64,-57
-66,-56,-59,-61,-60,-60,-57,-71,-54,-69,-78,-65,-66,-70,-59
-63,-60,-68,-66,-73,-56,-60,-56,-58,-60,-65,-59,-61,-59,-59
-62,-59,-68,-66,-62,-58,-59,-58,-57,-57,-70,-70,-73,-59,-56
-66,-58,-56,-65,-68,-76,-57,-65,-55,-58,-60,-61,-75,-69,-61
-65,-65,-66,-59,-69,-67,-57,-61,-61,-65,-58,-70,-76,-62,-55
-62,-66,-66,-57,-60,-59,-70,-67,-62,-57,-65,-63,-61,-69,-71
-64,-69,-58,-57,-69,-64,-60,-72,-59,-59,-61,-66,-59,-79,-66
-63,-61,-59,-62,-68,-64,-56,-65,-54,-60,-81,-62,-62,-72,-63
-65,-65,-60,-63,-68,-56,-71,-60,-55,-57,-64,-67,-72,-68,-56
-66,-62,-57,-61,-67,-58,-63,-68,-57,-59,-64,-62,-70,-63,-61
-64,-59,-60,-62,-75,-64,-71,-75,-61,-55,-68,-65,-54,-67,-58
-59,-59,-67,-57,-74,-57,-67,-66,-63,-69,-68,-62,-63,-64,-54
-65,-63,-59,-58,-66,-64,-57,-56,-58,-58,-68,-67,-62,-59,-58
-58,-59,-69,-57,-60,-70,-73,-61,-56,-74,-68,-61,-56,-63,-72
-65,-62,-58,-57,-64,-56,-77,-58,-57,-75,-73,-63,-56,-58,-71
-58,-62,-68,-58,-77,-72,-63,-62,-56,-76,-68,-69,-60,-72,-68
-58,-62,-69,-61,-77,-65,-73,-63,-67,-62,-69,-56,-58,-78,-59
-61,-59,-73,-61,-60,-57,-57,-62,-55,-72,-62,-56,-68,-68,-55
-61,-74,-61,-68,-82,-57,-65,-62,-64,-64,-88,-57,-56,-68,-75
-58,-63,-55,-61,-59,-63,-57,-62,-56,-68,-68,-62,-56,-64,-56
-61,-61,-60,-60,-56,-60,-65,-74,-63,-78,-67,-62,-56,-68,-68
-67,-59,-60,-65,-66,-60,-57,-63,-56,-60,-73,-70,-55,-64,-74
-60,-60,-58,-60,-78,-59,-66,-66,-64,-65,-67,-68,-57,-63,-63
-62,-60,-60,-60,-57,-56,-57,-65,-55,-73,-78,-68,-55,-74,-56
-58,-59,-63,-57,-63,-54,-66,-62,-56,-58,-64,-56,-59,-65,-54
-63,-60,-63,-66,-66,-56,-57,-62,-54,-65,-73,-61,-62,-56,-55
-63,-63,-57,-62,-68,-68,-66,-63,-62,-61,-69,-61,-74,-63,-60
-69,-70,-60,-56,-64,-56,-68,-58,-60,-62,-61,-70,-70,-68,-57
-68,-62,-63,-56,-57,-71,-66,-65,-62,-62,-68,-60,-57,-68,-62
-60,-63,-67,-63,-59,-60,-65,-56,-54,-64,-67,-62,-61,-65,-65
-60,-65,-56,-72,-64,-63,-62,-60,-55,-69,-67,-69,-56,-74,-58
-61,-65,-64,-64,-73,-56,-65,-75,-64,-64,-78,-58,-62,-70,-73
-68,-63,-63,-59,-60,-57,-75,-69,-65,-62,-67,-61,-56,-69,-60
-62,-63,-62,-58,-60,-60,-65,-59,-60,-60,-72,-69,-58,-57,-61
-60,-68,-58,-60,-60,-57,-56,-70,-58,-72,-72,-67,-60,-69,-65
-70,-58,-65,-63,-59,-61,-63,-67,-66,-64,-65,-57,-56,-56,-60
-60,-60,-60,-60,-64,-61,-68,-64,-70,-62,-71,-78,-54,-81,-60
-62,-59,-58,-68,-69,-57,-66,-60,-66,-61,-76,-67,-59,-75,-60
-70,-60,-56,-63,-63,-57,-66,-69,-55,-61,-68,-74,-54,-56,-51
-67,-72,-67,-63,-68,-59,-58,-59,-61,-62,-72,-68,-58,-61,-60
-67,-69,-58,-59,-69,-70,-75,-62,-58,-69,-65,-83,-55,-55,-66
-68,-69,-57,-62,-66,-64,-60,-66,-60,-72,-63,-84,-59,-77,-68
-67,-65,-67,-69,-68,-55,-62,-68,-60,-65,-63,-77,-62,-64,-77
-68,-58,-66,-60,-67,-55,-56,-64,-59,-64,-68,-60,-57,-56,-64
-67,-58,-57,-64,-79,-60,-63,-63,-57,-66,-70,-65,-61,-62,-62
-57,-68,-59,-62,-77,-56,-61,-58,-61,-64,-64,-65,-55,-56,-56
-58,-66,-64,-63,-77,-68,-64,-67,-62,-64,-60,-64,-66,-56,-55
-58,-60,-69,-59,-71,-60,-63,-66,-60,-64,-66,-77,-61,-56,-54
-60,-62,-74,-63,-63,-67,-58,-57,-64,-67,-77,-61,-58,-56,-61
-66,-68,-57,-58,-64,-60,-70,-57,-79,-74,-65,-73,-68,-69,-61
-69,-70,-70,-72,-73,-59,-65,-59,-74,-68,-50,-53,-49,-46,-49
-77,-82,-64,-70,-64,-56,-77,-63,-72,-70,-59,-53,-50,-52,-49
-74,-72,-70,-66,-63,-66,-65,-63,-65,-68,-49,-58,-46,-46,-54
-75,-77,-70,-67,-77,-67,-76,-65,-73,-63,-49,-52,-49,-49,-47
-66,-74,-65,-70,-78,-70,-65,-60,-68,-64,-49,-49,-52,-49,-46
-86,-76,-65,-69,-81,-57,-65,-61,-69,-67,-56,-52,-48,-49,-47
-75,-72,-77,-67,-81,-76,-57,-67,-72,-67,-49,-54,-48,-57,-44
-73,-81,-65,-66,-78,-63,-66,-62,-73,-66,-51,-53,-52,-52,-49
-68,-75,-66,-65,-72,-64,-77,-64,-77,-67,-51,-54,-51,-56,-51
-76,-76,-66,-68,-64,-55,-65,-69,-63,-68,-59,-50,-50,-49,-51
-82,-68,-75,-68,-64,-70,-67,-67,-74,-67,-52,-53,-47,-50,-50
-80,-80,-64,-66,-73,-65,-66,-59,-81,-74,-52,-51,-48,-46,-50
-74,-74,-70,-68,-65,-65,-58,-74,-70,-68,-55,-52,-51,-47,-48
-82,-75,-68,-66,-76,-58,-63,-74,-68,-63,-51,-57,-46,-53,-48
-77,-72,-65,-66,-68,-56,-69,-69,-74,-63,-58,-64,-51,-46,-49
-83,-79,-62,-67,-79,-63,-57,-66,-63,-67,-58,-50,-51,-49,-49
-68,-75,-68,-68,-73,-72,-75,-60,-62,-68,-57,-58,-46,-51,-48
-68,-70,-67,-68,-81,-64,-68,-67,-73,-66,-58,-50,-52,-48,-48
-74,-67,-62,-74,-77,-60,-59,-67,-61,-68,-58,-49,-52,-58,-55
-64,-78,-64,-68,-77,-64,-66,-62,-70,-69,-49,-60,-53,-47,-54
-75,-73,-66,-68,-80,-57,-59,-66,-76,-66,-55,-52,-50,-49,-50
-78,-68,-76,-67,-62,-65,-76,-75,-79,-65,-59,-49,-52,-52,-52
-67,-69,-65,-75,-71,-64,-67,-72,-76,-67,-58,-59,-47,-46,-49
-68,-66,-69,-75,-78,-56,-73,-60,-75,-70,-51,-59,-50,-48,-51
-80,-72,-74,-64,-68,-79,-63,-71,-59,-63,-51,-56,-49,-47,-56
-74,-73,-66,-65,-72,-56,-71,-71,-60,-80,-58,-50,-47,-57,-49
-76,-73,-70,-65,-73,-67,-66,-65,-73,-67,-50,-51,-50,-49,-44
-74,-68,-72,-70,-70,-72,-66,-74,-70,-64,-58,-50,-44,-52,-51
-81,-67,-63,-64,-73,-65,-72,-72,-61,-72,-50,-56,-48,-46,-46
-76,-81,-64,-69,-73,-56,-63,-59,-76,-76,-49,-50,-56,-47,-51
-79,-80,-62,-69,-68,-56,-63,-64,-66,-65,-51,-56,-46,-49,-47
-68,-65,-67,-65,-70,-75,-75,-66,-59,-67,-56,-51,-46,-47,-52
-75,-68,-66,-74,-71,-57,-77,-62,-59,-66,-58,-50,-50,-47,-48
-69,-65,-64,-63,-65,-62,-73,-60,-76,-64,-51,-50,-49,-52,-46
-68,-74,-65,-67,-66,-65,-68,-70,-80,-65,-51,-56,-48,-48,-50
-73,-68,-68,-79,-67,-68,-70,-64,-72,-69,-49,-50,-48,-49,-55
-73,-66,-79,-86,-72,-71,-62,-63,-74,-67,-51,-57,-46,-49,-49
-77,-68,-83,-69,-87,-63,-73,-69,-72,-67,-49,-51,-47,-51,-52
-83,-68,-84,-70,-72,-71,-73,-72,-72,-66,-51,-49,-52,-51,-49
-84,-68,-80,-86,-72,-59,-60,-70,-74,-68,-51,-54,-55,-50,-45
-76,-66,-79,-66,-67,-64,-74,-61,-60,-70,-44,-51,-50,-50,-48
-72,-70,-72,-67,-74,-69,-75,-62,-72,-68,-58,-50,-45,-50,-47
-72,-70,-72,-65,-68,-56,-84,-66,-60,-66,-48,-55,-47,-47,-50
-72,-69,-72,-65,-78,-64,-75,-64,-68,-69,-49,-55,-46,-46,-49
-80,-70,-74,-72,-63,-75,-70,-70,-71,-68,-58,-49,-49,-47,-52
-77,-67,-70,-65,-78,-68,-70,-60,-57,-65,-57,-49,-50,-46,-49
-72,-77,-67,-65,-73,-55,-72,-67,-70,-65,-51,-51,-45,-48,-48
-79,-68,-64,-65,-66,-75,-69,-71,-68,-66,-49,-55,-49,-47,-47
-76,-79,-72,-64,-69,-58,-63,-68,-70,-68,-56,-49,-50,-51,-48
-82,-67,-69,-65,-68,-66,-63,-75,-69,-74,-50,-61,-50,-50,-46
-68,-75,-66,-66,-65,-63,-68,-81,-60,-86,-48,-55,-49,-52,-47
-64,-78,-63,-70,-76,-62,-79,-70,-73,-61,-58,-48,-49,-53,-46
-73,-70,-62,-69,-65,-69,-74,-79,-65,-75,-49,-48,-48,-50,-49
-79,-70,-68,-72,-65,-60,-82,-59,-66,-78,-49,-56,-56,-49,-50
-75,-69,-68,-79,-65,-59,-77,-71,-59,-79,-56,-52,-48,-47,-50
-77,-78,-66,-68,-63,-60,-76,-62,-76,-75,-56,-49,-51,-50,-45
-75,-81,-62,-74,-65,-58,-78,-69,-70,-59,-58,-56,-48,-48,-48
-64,-68,-65,-74,-62,-57,-72,-67,-75,-78,-48,-59,-50,-49,-49
-72,-76,-66,-66,-74,-57,-75,-65,-65,-61,-60,-56,-44,-49,-48
-72,-68,-64,-68,-66,-69,-81,-68,-70,-68,-52,-50,-51,-48,-49
-74,-71,-65,-77,-69,-56,-71,-62,-62,-65,-54,-50,-49,-49,-54
-64,-79,-68,-68,-65,-75,-70,-65,-63,-63,-52,-48,-48,-49,-49
-73,-72,-68,-68,-72,-68,-60,-62,-82,-63,-61,-51,-45,-48,-49
-70,-77,-69,-67,-64,-59,-68,-68,-63,-67,-56,-60,-51,-49,-48
-76,-72,-64,-69,-64,-66,-68,-67,-69,-69,-48,-48,-52,-47,-50
-73,-68,-71,-68,-74,-59,-64,-65,-60,-68,-54,-51,-48,-50,-51
-67,-75,-69,-66,-64,-64,-71,-62,-69,-70,-48,-59,-49,-49,-50
-81,-66,-67,-67,-64,-59,-70,-61,-69,-70,-51,-52,-48,-50,-50
-72,-72,-64,-68,-65,-56,-77,-62,-77,-65,-52,-49,-46,-51,-57
-76,-72,-64,-65,-72,-60,-75,-70,-59,-63,-58,-51,-52,-50,-49
-70,-73,-64,-66,-74,-78,-82,-77,-65,-66,-52,-49,-48,-48,-48
-78,-75,-69,-65,-65,-65,-68,-66,-74,-62,-47,-51,-48,-51,-54
-78,-68,-68,-68,-81,-61,-61,-70,-65,-77,-52,-51,-59,-50,-55
-73,-65,-66,-65,-65,-58,-69,-70,-68,-70,-50,-60,-50,-56,-48
-65,-67,-70,-75,-65,-64,-68,-71,-66,-62,-55,-54,-52,-48,-55
-79,-68,-69,-73,-64,-65,-79,-62,-67,-67,-51,-48,-49,-47,-48
-77,-69,-71,-70,-66,-56,-81,-86,-62,-63,-48,-49,-49,-48,-49
-80,-74,-73,-65,-68,-82,-68,-60,-66,-64,-58,-58,-52,-49,-48
-68,-69,-69,-70,-69,-61,-61,-86,-69,-68,-59,-48,-59,-49,-48
-59,-64,-64,-74,-72,-80,-61,-76,-68,-75,-55,-52,-47,-53,-48
-72,-64,-66,-71,-65,-60,-82,-63,-67,-60,-48,-58,-49,-52,-50
-76,-65,-63,-65,-71,-64,-68,-68,-71,-69,-48,-55,-49,-52,-50
-64,-68,-72,-68,-69,-81,-72,-64,-66,-74,-48,-57,-46,-48,-52
-72,-67,-72,-66,-70,-57,-72,-60,-64,-76,-48,-48,-46,-48,-46
-82,-80,-72,-72,-71,-65,-83,-61,-67,-68,-58,-57,-46,-48,-55
-91,-68,-69,-66,-70,-60,-63,-74,-64,-63,-52,-50,-48,-48,-46
-76,-72,-64,-74,-74,-59,-78,-77,-66,-64,-48,-52,-46,-57,-48
-72,-68,-67,-66,-76,-66,-70,-63,-65,-65,-55,-50,-49,-48,-45
-67,-68,-69,-68,-73,-72,-79,-74,-66,-64,-52,-48,-57,-52,-46
-65,-69,-72,-65,-66,-58,-67,-69,-64,-64,-54,-47,-48,-52,-48
-74,-73,-70,-68,-68,-69,-72,-58,-62,-68,-49,-53,-47,-47,-48
-73,-66,-68,-66,-76,-61,-82,-67,-68,-66,-57,-51,-46,-45,-55
-71,-73,-68,-66,-67,-59,-72,-68,-64,-72,-50,-57,-44,-50,-52
-75,-65,-78,-67,-72,-80,-64,-72,-68,-63,-58,-48,-51,-45,-52
-68,-65,-72,-78,-70,-66,-68,-68,-65,-61,-49,-51,-46,-56,-48
-78,-65,-69,-77,-70,-86,-68,-67,-68,-64,-50,-57,-46,-50,-42
-81,-66,-70,-68,-64,-70,-73,-69,-65,-65,-47,-58,-47,-57,-53
-65,-72,-70,-72,-64,-76,-79,-66,-66,-77,-52,-51,-57,-49,-48
-67,-63,-79,-69,-67,-57,-68,-73,-69,-66,-49,-58,-46,-46,-46
-70,-66,-68,-72,-69,-69,-72,-69,-64,-66,-49,-52,-52,-49,-52
-70,-68,-63,-68,-64,-58,-79,-78,-69,-70,-51,-58,-52,-56,-52
-77,-68,-64,-70,-72,-57,-75,-68,-62,-61,-51,-55,-52,-47,-48
-74,-67,-76,-69,-74,-77,-63,-62,-67,-61,-52,-52,-52,-56,-47
-70,-69,-76,-75,-65,-55,-80,-63,-61,-78,-59,-45,-52,-46,-51
-76,-64,-64,-65,-66,-56,-66,-62,-70,-72,-48,-46,-50,-49,-54
-83,-79,-68,-68,-66,-71,-76,-69,-72,-69,-49,-52,-51,-46,-52
-74,-65,-64,-71,-66,-75,-71,-69,-69,-69,-55,-48,-49,-50,-59
-72,-72,-64,-71,-67,-62,-74,-66,-63,-76,-59,-60,-46,-48,-51
-68,-65,-63,-67,-70,-61,-85,-66,-65,-62,-53,-51,-46,-48,-46
-76,-72,-71,-71,-66,-58,-75,-77,-65,-71,-54,-55,-50,-49,-51
-74,-65,-71,-64,-68,-59,-78,-65,-67,-73,-47,-53,-46,-54,-49
-78,-66,-68,-72,-68,-72,-66,-68,-66,-70,-50,-49,-57,-48,-56
-77,-63,-64,-64,-78,-59,-82,-71,-66,-60,-47,-50,-48,-50,-51
-73,-62,-67,-65,-67,-64,-75,-65,-67,-72,-58,-56,-50,-58,-50
-77,-62,-62,-77,-80,-60,-73,-64,-65,-76,-51,-48,-47,-49,-48
-75,-64,-63,-66,-69,-65,-66,-66,-63,-68,-59,-59,-52,-48,-49
-72,-65,-69,-71,-82,-71,-66,-65,-62,-69,-57,-50,-57,-47,-46
-77,-72,-70,-66,-70,-73,-74,-70,-67,-65,-58,-49,-47,-46,-51
-72,-64,-68,-67,-85,-65,-76,-69,-66,-64,-48,-52,-50,-50,-46
-71,-73,-67,-74,-67,-66,-61,-67,-64,-64,-59,-52,-51,-52,-48
-73,-63,-63,-65,-66,-65,-70,-69,-68,-65,-56,-58,-57,-54,-46
-64,-62,-63,-65,-63,-68,-68,-68,-66,-71,-53,-53,-52,-54,-53
-70,-65,-68,-63,-65,-66,-75,-68,-71,-63,-57,-60,-52,-51,-49
-76,-72,-68,-73,-68,-65,-83,-66,-64,-67,-50,-53,-46,-50,-55
-77,-65,-64,-68,-67,-65,-76,-70,-72,-72,-57,-49,-58,-47,-52
-73,-73,-62,-66,-69,-82,-78,-74,-62,-72,-57,-50,-52,-49,-49
-78,-62,-77,-71,-63,-68,-80,-72,-66,-64,-56,-52,-46,-55,-49
-80,-63,-69,-72,-70,-57,-81,-66,-68,-70,-51,-56,-52,-60,-48
-79,-63,-66,-72,-75,-58,-81,-71,-74,-68,-49,-52,-58,-58,-56
-72,-64,-64,-67,-65,-57,-71,-65,-72,-78,-59,-56,-52,-63,-44
-79,-77,-74,-76,-64,-58,-79,-67,-67,-62,-48,-48,-58,-65,-48
-78,-76,-72,-71,-67,-66,-71,-76,-63,-69,-50,-46,-49,-52,-53
-78,-68,-66,-72,-66,-58,-72,-71,-68,-73,-56,-51,-46,-47,-59
-84,-78,-63,-65,-60,-65,-75,-66,-69,-74,-56,-52,-46,-48,-51
-79,-72,-65,-65,-73,-66,-68,-75,-63,-81,-57,-51,-50,-52,-52
-83,-70,-70,-65,-65,-60,-80,-72,-63,-82,-59,-58,-51,-55,-57
-72,-63,-70,-73,-74,-80,-67,-70,-62,-67,-58,-50,-52,-50,-50
-73,-68,-68,-69,-72,-76,-72,-68,-62,-75,-58,-50,-52,-49,-52
-78,-65,-67,-69,-70,-65,-75,-67,-68,-73,-53,-58,-46,-49,-52
-76,-68,-70,-74,-71,-70,-77,-64,-60,-68,-57,-53,-52,-51,-48
-77,-65,-69,-74,-66,-58,-70,-75,-63,-66,-53,-52,-46,-54,-49
-76,-65,-66,-74,-67,-65,-60,-66,-62,-66,-56,-53,-52,-52,-48
-78,-65,-69,-67,-67,-72,-68,-67,-72,-70,-54,-49,-49,-52,-52
-77,-64,-68,-66,-68,-61,-69,-72,-60,-77,-58,-51,-52,-50,-53
-72,-66,-76,-72,-65,-73,-74,-64,-68,-74,-59,-51,-51,-60,-52
-78,-64,-72,-64,-72,-72,-69,-64,-60,-70,-52,-50,-52,-53,-53
-74,-64,-66,-66,-62,-79,-69,-74,-64,-61,-51,-44,-46,-49,-51
-69,-62,-71,-69,-61,-65,-67,-69,-60,-66,-48,-50,-50,-52,-45
-72,-63,-62,-67,-64,-59,-70,-62,-67,-81,-51,-45,-46,-54,-51
-71,-66,-68,-72,-69,-70,-71,-65,-61,-76,-58,-45,-46,-48,-49
-78,-70,-64,-66,-82,-70,-77,-70,-61,-77,-52,-44,-52,-53,-52
-64,-63,-64,-67,-68,-65,-78,-80,-74,-59,-56,-50,-50,-52,-45
-80,-64,-65,-68,-63,-75,-63,-73,-66,-59,-59,-50,-50,-55,-48
-78,-66,-67,-68,-64,-71,-62,-73,-69,-71,-59,-52,-58,-55,-48
-78,-63,-68,-63,-71,-65,-88,-68,-64,-70,-59,-44,-47,-48,-48
-78,-65,-75,-70,-68,-65,-68,-65,-66,-61,-60,-44,-50,-49,-49
-81,-63,-64,-68,-64,-64,-58,-60,-68,-58,-58,-44,-50,-50,-50
-74,-59,-75,-70,-69,-57,-74,-71,-65,-73,-58,-45,-52,-52,-48
-70,-69,-79,-70,-70,-72,-74,-69,-65,-75,-52,-50,-46,-54,-48
-79,-76,-69,-72,-68,-57,-68,-70,-63,-74,-58,-45,-49,-54,-48
-72,-66,-70,-72,-76,-71,-60,-77,-67,-58,-50,-51,-52,-56,-48
-68,-65,-70,-65,-69,-63,-73,-68,-63,-64,-50,-49,-46,-52,-48
-70,-66,-68,-69,-67,-58,-72,-65,-63,-62,-50,-49,-51,-49,-52
-83,-72,-68,-67,-70,-74,-59,-70,-64,-67,-51,-50,-46,-51,-50
-82,-62,-69,-72,-65,-61,-60,-68,-67,-67,-50,-52,-51,-59,-48
-69,-68,-68,-69,-74,-58,-62,-71,-69,-58,-59,-50,-52,-56,-46
-80,-70,-66,-68,-65,-77,-74,-70,-63,-68,-61,-52,-51,-55,-45
-68,-63,-68,-69,-66,-60,-72,-71,-73,-66,-52,-48,-50,-54,-50
-67,-67,-68,-68,-64,-57,-68,-75,-68,-72,-50,-49,-51,-54,-51
-77,-63,-63,-68,-66,-64,-71,-68,-62,-70,-52,-52,-50,-50,-50
-80,-66,-71,-75,-68,-70,-75,-68,-76,-69,-50,-50,-50,-53,-56
-76,-67,-65,-74,-69,-76,-67,-64,-69,-67,-60,-49,-51,-49,-49
-74,-63,-64,-69,-70,-66,-69,-66,-70,-60,-60,-52,-46,-52,-47
-77,-64,-75,-71,-72,-70,-60,-69,-60,-62,-51,-52,-46,-53,-50
-77,-68,-68,-72,-65,-61,-79,-74,-59,-78,-57,-50,-51,-60,-47
-69,-71,-70,-66,-66,-64,-60,-66,-66,-72,-60,-45,-46,-47,-50
-70,-66,-66,-68,-69,-83,-62,-65,-68,-67,-60,-46,-50,-50,-49
-79,-63,-65,-67,-63,-57,-77,-64,-66,-59,-57,-58,-50,-46,-50
-68,-68,-76,-70,-64,-73,-65,-68,-63,-70,-55,-46,-50,-54,-49
-70,-66,-66,-69,-65,-69,-76,-64,-63,-58,-48,-48,-58,-56,-53
-74,-69,-68,-68,-62,-64,-73,-64,-67,-59,-62,-52,-49,-54,-46
-69,-72,-67,-66,-66,-72,-85,-63,-68,-60,-52,-50,-51,-52,-45
-67,-63,-76,-84,-61,-81,-61,-65,-64,-61,-55,-46,-46,-50,-47
-68,-68,-66,-68,-62,-76,-62,-65,-63,-67,-53,-50,-52,-54,-49
-71,-68,-68,-68,-78,-77,-65,-62,-64,-66,-54,-54,-50,-48,-47
-71,-75,-63,-68,-62,-78,-64,-68,-66,-66,-60,-46,-51,-48,-51
-72,-65,-70,-69,-72,-66,-63,-74,-69,-63,-53,-46,-47,-47,-52
-74,-69,-77,-68,-65,-67,-64,-68,-63,-62,-49,-51,-50,-48,-51
-77,-66,-65,-69,-67,-64,-63,-75,-63,-62,-53,-51,-49,-50,-46
-69,-62,-68,-66,-73,-69,-64,-85,-64,-68,-54,-49,-48,-50,-50
-76,-73,-68,-66,-73,-70,-62,-66,-68,-66,-55,-50,-50,-47,-46
-74,-65,-72,-68,-83,-65,-60,-70,-70,-68,-50,-48,-46,-51,-49
-75,-68,-65,-69,-65,-66,-60,-64,-70,-68,-61,-48,-46,-50,-52
-74,-64,-67,-75,-68,-61,-67,-64,-63,-68,-54,-48,-50,-53,-53
-74,-79,-66,-68,-76,-64,-70,-69,-69,-66,-51,-49,-48,-49,-54
-80,-69,-66,-66,-73,-61,-67,-62,-72,-66,-52,-49,-46,-51,-48
-80,-66,-66,-67,-68,-70,-70,-78,-62,-74,-54,-50,-50,-52,-58
-73,-66,-72,-76,-77,-65,-67,-68,-69,-69,-54,-50,-58,-50,-50
-77,-65,-69,-72,-71,-68,-69,-66,-62,-67,-52,-48,-51,-44,-51
-69,-73,-70,-73,-68,-70,-59,-70,-69,-75,-50,-47,-46,-54,-57
-64,-55,-64,-54,-64,-71,-68,-68,-68,-66,-61,-58,-60,-56,-57
-63,-61,-65,-64,-61,-67,-68,-70,-65,-67,-56,-57,-62,-56,-58
-56,-62,-65,-54,-56,-64,-65,-66,-67,-67,-56,-59,-61,-55,-56
-63,-61,-55,-61,-56,-68,-70,-66,-66,-65,-58,-55,-59,-61,-58
-62,-61,-55,-54,-57,-62,-70,-74,-69,-65,-58,-55,-60,-56,-57
-61,-60,-63,-61,-65,-66,-63,-68,-66,-64,-59,-59,-60,-61,-58
-56,-61,-55,-64,-61,-62,-66,-70,-67,-63,-59,-59,-61,-60,-57
-61,-60,-60,-55,-61,-70,-65,-66,-65,-64,-59,-55,-60,-61,-58
-61,-62,-63,-65,-56,-63,-66,-72,-65,-65,-56,-54,-58,-55,-57
-55,-56,-59,-55,-62,-62,-63,-68,-65,-70,-57,-56,-59,-61,-58
-61,-60,-64,-61,-65,-70,-65,-69,-69,-70,-56,-56,-58,-61,-55
-55,-62,-56,-54,-68,-65,-61,-68,-68,-67,-59,-59,-67,-60,-57
-62,-56,-56,-60,-65,-65,-71,-67,-67,-70,-58,-58,-59,-55,-57
-65,-55,-67,-60,-57,-66,-64,-65,-67,-68,-57,-55,-56,-56,-57
-55,-65,-63,-65,-61,-65,-62,-68,-68,-71,-56,-55,-59,-61,-56
-55,-57,-66,-66,-61,-63,-62,-78,-68,-68,-58,-55,-58,-55,-57
-64,-56,-66,-54,-61,-64,-68,-68,-67,-70,-58,-58,-61,-55,-56
-65,-60,-54,-61,-61,-65,-68,-66,-66,-66,-59,-57,-59,-55,-57
-62,-56,-60,-61,-64,-68,-62,-70,-65,-72,-58,-55,-58,-55,-55
-55,-55,-66,-65,-64,-71,-67,-71,-66,-66,-58,-61,-58,-55,-58
-62,-55,-60,-61,-61,-69,-67,-66,-66,-69,-58,-60,-57,-55,-58
-56,-54,-63,-65,-61,-68,-60,-64,-69,-68,-58,-58,-56,-55,-56
