Address,RSSI,CoordX,CoordY
4C:24:98:5D:05:A3,-63,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-59,2,2
4C:24:98:5D:05:A3,-59,2,2
3C:A3:08:96:68:60,-52,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-64,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-60,2,2
90:E2:02:91:62:09,-67,2,2
4C:24:98:5D:05:A3,-67,2,2
3C:A3:08:96:68:60,-58,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-68,2,2
90:E2:02:91:62:09,-67,2,2
3C:A3:08:96:68:60,-52,2,2
4C:24:98:5D:05:A3,-65,2,2
4C:24:98:5D:05:A3,-66,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-60,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-68,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-59,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-68,2,2
4C:24:98:5D:05:A3,-60,2,2
90:E2:02:91:62:09,-70,2,2
4C:24:98:5D:05:A3,-68,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-68,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-68,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-60,2,2
90:E2:02:91:62:09,-59,2,2
4C:24:98:5D:05:A3,-67,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-59,2,2
90:E2:02:91:62:09,-69,2,2
4C:24:98:5D:05:A3,-65,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-66,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-59,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-67,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-64,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-59,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-67,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-66,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-60,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-51,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-66,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-63,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-71,2,2
3C:A3:08:96:68:60,-57,2,2
3C:A3:08:96:68:60,-52,2,2
4C:24:98:5D:05:A3,-62,2,2
90:E2:02:91:62:09,-67,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-65,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-65,2,2
4C:24:98:5D:05:A3,-61,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-66,2,2
4C:24:98:5D:05:A3,-60,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-63,2,2
90:E2:02:91:62:09,-59,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-63,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-66,2,2
4C:24:98:5D:05:A3,-62,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-69,2,2
4C:24:98:5D:05:A3,-61,2,2
3C:A3:08:96:68:60,-57,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-69,2,2
4C:24:98:5D:05:A3,-62,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-62,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-59,2,2
4C:24:98:5D:05:A3,-59,2,2
3C:A3:08:96:68:60,-52,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-61,2,2
4C:24:98:5D:05:A3,-59,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-57,2,2
4C:24:98:5D:05:A3,-63,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-52,2,2
4C:24:98:5D:05:A3,-68,2,2
90:E2:02:91:62:09,-72,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-68,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-57,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-57,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-58,2,2
4C:24:98:5D:05:A3,-61,2,2
4C:24:98:5D:05:A3,-66,2,2
90:E2:02:91:62:09,-67,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-50,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-67,2,2
90:E2:02:91:62:09,-58,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-70,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-58,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-58,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-62,2,2
4C:24:98:5D:05:A3,-62,2,2
90:E2:02:91:62:09,-69,2,2
90:E2:02:91:62:09,-67,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-63,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-57,2,2
4C:24:98:5D:05:A3,-68,2,2
90:E2:02:91:62:09,-69,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-68,2,2
3C:A3:08:96:68:60,-60,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-68,2,2
3C:A3:08:96:68:60,-59,2,2
4C:24:98:5D:05:A3,-60,2,2
4C:24:98:5D:05:A3,-63,2,2
90:E2:02:91:62:09,-65,2,2
3C:A3:08:96:68:60,-54,2,2
3C:A3:08:96:68:60,-55,2,2
90:E2:02:91:62:09,-63,2,2
90:E2:02:91:62:09,-56,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-61,2,2
90:E2:02:91:62:09,-66,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-58,2,2
90:E2:02:91:62:09,-63,2,2
3C:A3:08:96:68:60,-50,2,2
3C:A3:08:96:68:60,-51,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-65,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-67,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-70,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-65,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-66,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-73,2,2
4C:24:98:5D:05:A3,-59,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-50,2,2
90:E2:02:91:62:09,-69,2,2
4C:24:98:5D:05:A3,-66,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-68,2,2
90:E2:02:91:62:09,-66,2,2
3C:A3:08:96:68:60,-52,2,2
4C:24:98:5D:05:A3,-68,2,2
90:E2:02:91:62:09,-59,2,2
4C:24:98:5D:05:A3,-65,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-68,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-63,2,2
4C:24:98:5D:05:A3,-64,2,2
90:E2:02:91:62:09,-59,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-63,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-58,2,2
4C:24:98:5D:05:A3,-66,2,2
90:E2:02:91:62:09,-68,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-64,2,2
90:E2:02:91:62:09,-66,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-64,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-67,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-66,2,2
4C:24:98:5D:05:A3,-59,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-70,2,2
4C:24:98:5D:05:A3,-71,2,2
90:E2:02:91:62:09,-67,2,2
90:E2:02:91:62:09,-69,2,2
4C:24:98:5D:05:A3,-67,2,2
4C:24:98:5D:05:A3,-68,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-50,2,2
4C:24:98:5D:05:A3,-72,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-63,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-57,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-68,2,2
90:E2:02:91:62:09,-68,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-58,2,2
90:E2:02:91:62:09,-70,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-57,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-58,2,2
4C:24:98:5D:05:A3,-63,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-65,2,2
90:E2:02:91:62:09,-69,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-67,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-59,2,2
4C:24:98:5D:05:A3,-66,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-69,2,2
4C:24:98:5D:05:A3,-64,2,2
4C:24:98:5D:05:A3,-58,2,2
90:E2:02:91:62:09,-71,2,2
4C:24:98:5D:05:A3,-62,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-52,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-57,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-68,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-70,2,2
4C:24:98:5D:05:A3,-60,2,2
90:E2:02:91:62:09,-80,2,2
4C:24:98:5D:05:A3,-59,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-58,2,2
90:E2:02:91:62:09,-70,2,2
4C:24:98:5D:05:A3,-67,2,2
90:E2:02:91:62:09,-57,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-61,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-59,2,2
4C:24:98:5D:05:A3,-59,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-62,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-72,2,2
4C:24:98:5D:05:A3,-57,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-62,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-59,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-60,2,2
4C:24:98:5D:05:A3,-56,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-60,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-61,2,2
90:E2:02:91:62:09,-67,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-58,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-57,2,2
90:E2:02:91:62:09,-70,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-65,2,2
90:E2:02:91:62:09,-70,2,2
90:E2:02:91:62:09,-72,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-65,2,2
90:E2:02:91:62:09,-57,2,2
4C:24:98:5D:05:A3,-63,2,2
3C:A3:08:96:68:60,-50,2,2
4C:24:98:5D:05:A3,-67,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-71,2,2
90:E2:02:91:62:09,-57,2,2
4C:24:98:5D:05:A3,-65,2,2
4C:24:98:5D:05:A3,-65,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-58,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-65,2,2
4C:24:98:5D:05:A3,-70,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-61,2,2
90:E2:02:91:62:09,-58,2,2
90:E2:02:91:62:09,-71,2,2
3C:A3:08:96:68:60,-57,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-66,2,2
4C:24:98:5D:05:A3,-56,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-73,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-70,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-70,2,2
90:E2:02:91:62:09,-72,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-76,2,2
4C:24:98:5D:05:A3,-61,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-51,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-69,2,2
4C:24:98:5D:05:A3,-62,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-58,2,2
90:E2:02:91:62:09,-64,2,2
3C:A3:08:96:68:60,-55,2,2
4C:24:98:5D:05:A3,-61,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-66,2,2
4C:24:98:5D:05:A3,-61,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-92,2,2
90:E2:02:91:62:09,-72,2,2
90:E2:02:91:62:09,-65,2,2
4C:24:98:5D:05:A3,-60,2,2
90:E2:02:91:62:09,-59,2,2
4C:24:98:5D:05:A3,-70,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-55,2,2
4C:24:98:5D:05:A3,-61,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-69,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-62,2,2
4C:24:98:5D:05:A3,-57,2,2
3C:A3:08:96:68:60,-57,2,2
3C:A3:08:96:68:60,-59,2,2
4C:24:98:5D:05:A3,-73,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-68,2,2
90:E2:02:91:62:09,-61,2,2
3C:A3:08:96:68:60,-52,2,2
4C:24:98:5D:05:A3,-60,2,2
4C:24:98:5D:05:A3,-60,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-59,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-69,2,2
90:E2:02:91:62:09,-71,2,2
4C:24:98:5D:05:A3,-56,2,2
3C:A3:08:96:68:60,-51,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-61,2,2
90:E2:02:91:62:09,-67,2,2
3C:A3:08:96:68:60,-55,2,2
90:E2:02:91:62:09,-66,2,2
4C:24:98:5D:05:A3,-61,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-66,2,2
3C:A3:08:96:68:60,-59,2,2
3C:A3:08:96:68:60,-55,2,2
90:E2:02:91:62:09,-63,2,2
4C:24:98:5D:05:A3,-58,2,2
4C:24:98:5D:05:A3,-59,2,2
3C:A3:08:96:68:60,-59,2,2
90:E2:02:91:62:09,-57,2,2
3C:A3:08:96:68:60,-58,2,2
4C:24:98:5D:05:A3,-64,2,2
90:E2:02:91:62:09,-70,2,2
3C:A3:08:96:68:60,-50,2,2
4C:24:98:5D:05:A3,-67,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-62,2,2
90:E2:02:91:62:09,-66,2,2
3C:A3:08:96:68:60,-55,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-57,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-66,2,2
4C:24:98:5D:05:A3,-64,2,2
90:E2:02:91:62:09,-57,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-67,2,2
90:E2:02:91:62:09,-71,2,2
90:E2:02:91:62:09,-70,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-64,2,2
3C:A3:08:96:68:60,-55,2,2
4C:24:98:5D:05:A3,-57,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-64,2,2
4C:24:98:5D:05:A3,-61,2,2
90:E2:02:91:62:09,-58,2,2
4C:24:98:5D:05:A3,-70,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-59,2,2
4C:24:98:5D:05:A3,-72,2,2
3C:A3:08:96:68:60,-50,2,2
90:E2:02:91:62:09,-64,2,2
4C:24:98:5D:05:A3,-69,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-66,2,2
4C:24:98:5D:05:A3,-62,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-50,2,2
90:E2:02:91:62:09,-76,2,2
90:E2:02:91:62:09,-63,2,2
4C:24:98:5D:05:A3,-67,2,2
3C:A3:08:96:68:60,-50,2,2
90:E2:02:91:62:09,-62,2,2
4C:24:98:5D:05:A3,-62,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-51,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-66,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-69,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-61,2,2
4C:24:98:5D:05:A3,-62,2,2
90:E2:02:91:62:09,-65,2,2
3C:A3:08:96:68:60,-55,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-68,2,2
3C:A3:08:96:68:60,-51,2,2
90:E2:02:91:62:09,-57,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-64,2,2
3C:A3:08:96:68:60,-55,2,2
4C:24:98:5D:05:A3,-61,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-68,2,2
90:E2:02:91:62:09,-57,2,2
3C:A3:08:96:68:60,-51,2,2
3C:A3:08:96:68:60,-55,2,2
90:E2:02:91:62:09,-66,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-65,2,2
3C:A3:08:96:68:60,-60,2,2
90:E2:02:91:62:09,-67,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-61,2,2
4C:24:98:5D:05:A3,-61,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-64,2,2
3C:A3:08:96:68:60,-55,2,2
4C:24:98:5D:05:A3,-61,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-66,2,2
4C:24:98:5D:05:A3,-62,2,2
90:E2:02:91:62:09,-69,2,2
4C:24:98:5D:05:A3,-60,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-72,2,2
90:E2:02:91:62:09,-67,2,2
3C:A3:08:96:68:60,-59,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-54,2,2
4C:24:98:5D:05:A3,-67,2,2
3C:A3:08:96:68:60,-64,2,2
90:E2:02:91:62:09,-60,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-60,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-73,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-64,2,2
3C:A3:08:96:68:60,-58,2,2
4C:24:98:5D:05:A3,-60,2,2
3C:A3:08:96:68:60,-55,2,2
4C:24:98:5D:05:A3,-66,2,2
4C:24:98:5D:05:A3,-59,2,2
3C:A3:08:96:68:60,-55,2,2
4C:24:98:5D:05:A3,-57,2,2
3C:A3:08:96:68:60,-54,2,2
90:E2:02:91:62:09,-68,2,2
3C:A3:08:96:68:60,-55,2,2
3C:A3:08:96:68:60,-57,2,2
90:E2:02:91:62:09,-60,2,2
90:E2:02:91:62:09,-59,2,2
4C:24:98:5D:05:A3,-58,2,2
3C:A3:08:96:68:60,-55,2,2
90:E2:02:91:62:09,-75,2,2
4C:24:98:5D:05:A3,-68,2,2
4C:24:98:5D:05:A3,-68,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-62,2,2
3C:A3:08:96:68:60,-51,2,2
4C:24:98:5D:05:A3,-72,2,2
90:E2:02:91:62:09,-74,2,2
3C:A3:08:96:68:60,-54,2,2
90:E2:02:91:62:09,-61,2,2
4C:24:98:5D:05:A3,-76,2,2
3C:A3:08:96:68:60,-53,2,2
90:E2:02:91:62:09,-62,2,2
4C:24:98:5D:05:A3,-57,2,2
90:E2:02:91:62:09,-64,2,2
3C:A3:08:96:68:60,-52,2,2
4C:24:98:5D:05:A3,-55,2,2
3C:A3:08:96:68:60,-52,2,2
4C:24:98:5D:05:A3,-69,2,2
3C:A3:08:96:68:60,-55,2,2
90:E2:02:91:62:09,-60,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-54,2,2
4C:24:98:5D:05:A3,-66,2,2
4C:24:98:5D:05:A3,-57,2,2
90:E2:02:91:62:09,-67,2,2
3C:A3:08:96:68:60,-61,2,2
90:E2:02:91:62:09,-60,2,2
90:E2:02:91:62:09,-58,2,2
3C:A3:08:96:68:60,-54,2,2
3C:A3:08:96:68:60,-52,2,2
4C:24:98:5D:05:A3,-68,2,2
90:E2:02:91:62:09,-58,2,2
90:E2:02:91:62:09,-60,2,2
90:E2:02:91:62:09,-69,2,2
4C:24:98:5D:05:A3,-56,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-70,2,2
4C:24:98:5D:05:A3,-66,2,2
90:E2:02:91:62:09,-59,2,2
3C:A3:08:96:68:60,-54,2,2
4C:24:98:5D:05:A3,-56,2,2
90:E2:02:91:62:09,-60,2,2
3C:A3:08:96:68:60,-55,2,2
4C:24:98:5D:05:A3,-65,2,2
3C:A3:08:96:68:60,-55,2,2
90:E2:02:91:62:09,-60,2,2
3C:A3:08:96:68:60,-57,2,2
4C:24:98:5D:05:A3,-58,2,2
90:E2:02:91:62:09,-66,2,2
4C:24:98:5D:05:A3,-59,2,2
90:E2:02:91:62:09,-83,2,2
3C:A3:08:96:68:60,-54,2,2
3C:A3:08:96:68:60,-54,2,2
4C:24:98:5D:05:A3,-59,2,2
3C:A3:08:96:68:60,-54,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-60,2,2
4C:24:98:5D:05:A3,-68,2,2
90:E2:02:91:62:09,-69,2,2
3C:A3:08:96:68:60,-56,2,2
3C:A3:08:96:68:60,-56,2,2
4C:24:98:5D:05:A3,-57,2,2
3C:A3:08:96:68:60,-53,2,2
3C:A3:08:96:68:60,-52,2,2
90:E2:02:91:62:09,-66,2,2
4C:24:98:5D:05:A3,-63,2,2
3C:A3:08:96:68:60,-54,2,2
90:E2:02:91:62:09,-68,2,2
4C:24:98:5D:05:A3,-60,2,2
90:E2:02:91:62:09,-71,2,2
90:E2:02:91:62:09,-62,2,2
3C:A3:08:96:68:60,-56,2,2
90:E2:02:91:62:09,-63,2,2
90:E2:02:91:62:09,-63,2,2
4C:24:98:5D:05:A3,-57,2,2
